Series,Subseries,Box,Folder,Title,Structured Date,Date Qualifier,Start Date,End Date,Range Qualifier,Textual Date,Physical Description,Reel,First Frame,Last Frame,Frames,Title File,First File,Last File,Files,Processing Note,Contents
2,D,65,9,American Museum of Natural History,,,1919,1937,,,"1""",56,768,889,121,772,773,893,121,,
2,D,65,10,American Philosophical Society,,,1905,1937,,,"2""",56,890,1189,298,894,895,1192,298,Item split between two folders,
2,D,65,10,American Philosophical Society,,,1905,1924,,,"1""",,,,,,,,,Item split between two folders,
2,D,66,1,American Philosophical Society,,,1925,1937,,,"1""",,,,,,,,,Item split between two folders,
2,D,66,2,American Oriental Society,,,1920,1922,,,,57,20,47,27,21,22,48,27,,
2,D,66,3,American Physical Society,,,1914,1933,,,,57,48,105,57,49,50,106,57,,
2,D,66,4,American Relief Association,,,1921,1922,,,,57,106,117,11,107,108,118,11,,
2,D,66,5,Annandale Golf Club,,,1916,1926,,,".25""",57,118,233,115,119,120,234,115,,
2,D,66,6,Associated Press,1916,,,,,,,57,234,237,3,235,236,238,3,,
2,D,66,7,Astronomical and Astrophysical Society of America,1902,,,,,,,57,238,239,1,239,240,240,1,,
2,D,66,8,Astronomical and Astrophysical Society of France,,,1904,1920,,,,57,240,352,112,241,242,353,112,,
2,D,66,9,Astronomical Society of Italy,1914,,,,,,,57,353,358,5,354,355,359,5,,
2,D,66,10,Astronomical Society of Mexico,,,1908,1909,,,,57,359,372,13,360,361,373,13,,
2,D,66,11,Astronomical Society of the Pacific,,,1901,1934,,,"1""",57,373,497,124,374,375,498,124,,
2,D,66,12,"Athenaeum, Pasadena",,,1930,1935,,,".25""",57,498,542,44,499,500,543,44,,
2,D,66,13,Atlantic Monthly,,,1927,1935,,,,57,543,554,11,544,545,555,11,,
2,D,66,14,Automobile Club of Southern California,,,1914,1935,,,".25""",57,555,617,62,556,557,618,62,,
2,D,66,15,Beloit College,,,1902,1912,,,"1""",57,618,776,158,619,620,778,159,,
2,D,67,1,Bell Telephone Company,,,1925,1927,,,,57,777,787,10,779,780,789,10,,
2,D,67,2,British Association for the Advancement of Science,,,1903,1933,,,,57,788,901,113,790,791,903,113,,
2,D,67,3,British Astronomical Association,,,1903,1920,,,".25""",57,902,929,27,904,905,931,27,,
2,D,67,4,British Embassy,,,1917,1918,,,,57,930,936,6,932,933,938,6,,
2,D,67,5,Brooklyn Institute of Arts and Sciences,,,1905,1919,,,".25""",57,937,977,40,939,940,979,40,,
2,D,67,6,Bryn Mawr College,,,1902,1915,,,,57,978,987,9,980,981,989,9,,
2,D,67,7,California Academy of Sciences,1928,,,,,,,57,988,990,2,990,991,992,2,,
2,D,67,8,California Institute of Technology,,,1918,1928,,,"1.5""",57,991,1272,280,993,994,1273,280,,
2,D,67,9,Carnegie Corp,,,1918,1927,,,".5""",,,,,,,,,Omitted from microfilm,
2,D,67,10,Caxton Club,,,1912,1920,,,,58,20,29,9,,21,29,9,No title file,
2,D,67,11,Chamber of Commerce and Civic Association,,,1919,1933,,,".5""",58,30,154,124,30,31,153,123,,
2,D,67,12,Chicago Astronomical Society,1932,,,,,,,58,155,161,6,154,155,160,6,,
2,D,67,13,Chicago Centenniel,,,1928,1934,,,"1.5""",58,162,428,266,161,162,427,266,,
2,D,68,1,Cities Service Company,,,1916,1920,,,".25""",58,429,506,77,428,429,505,77,,
2,D,68,2,Columbia University,,,1908,1931,,,".25""",58,507,554,47,506,507,553,47,,
2,D,68,3,Commonwealth Club of California,,,1916,1917,,,".25""",58,555,598,43,554,555,597,43,,
2,D,68,4,Department of Commerce,1916,,,,,,,58,599,600,1,598,599,599,1,,
2,D,68,5,Concilium Bibliographicum,1921,,,,,,,58,601,607,6,600,601,606,6,,
2,D,68,6,Congress of Arts and Sciences,,,1904,1905,,,,58,608,612,4,607,608,611,4,,
2,D,68,7,Consolidation of Government Science under Smithsonian Institution,1921,,,,,,,58,613,614,1,612,613,613,1,,
2,D,68,8,Constrast in Stellar Evolution,,,1902,1903,,,,58,615,622,7,614,615,621,7,,
2,D,68,9,"Copley Medal, Royal Society",,,1932,1933,,,".25""",58,623,722,99,622,623,721,99,,
2,D,68,10,Dalton Manufacturing Company,1918,,,,,,,58,723,727,4,722,723,726,4,,
2,D,68,11,Daniel Giraud Elliott Gold Medal,1916,,,,,,,58,728,733,5,727,728,732,5,,
2,D,68,12,"Drake, Riley and Thomas",,,1919,1920,,,,58,734,753,19,733,734,752,19,,
2,D,68,13,Egypt Exploration Fund Society,,,1912,1928,,,".25""",59,20,86,66,21,22,87,66,,
2,D,68,14,Elliot and Fry,,,1905,1912,,,,59,87,92,5,88,89,93,5,,
2,D,68,15,Encyclopedia Brittannica,,,1905,1936,,,".5""",59,93,183,90,94,95,184,90,,
2,D,68,16,Engineering News Record,1918,,,,,,,59,184,190,6,185,186,191,6,,
2,D,68,17,English Speaking Union,,,1919,1927,,,".25""",59,191,250,59,192,193,251,59,,
2,D,68,18,Exhibits,1920,,,,,,,59,251,254,3,252,253,255,3,,
2,D,68,19,"First National Bank, Pasadena",,,1914,1934,,,,59,255,277,22,256,257,278,22,,
2,D,68,20,Fodd Research Institute,1921,,,,,,,59,278,284,6,279,280,285,6,,
2,D,68,21,Foreign Shipments,,,1911,1913,,,,59,285,299,14,286,287,300,14,,
2,D,68,22,Franklin Institute,,,1916,1935,,,".75""",59,300,408,108,301,302,409,108,,
2,D,68,23,Griffith Planetarium,,,1930,1936,,,".25""",59,409,435,26,410,411,435,25,,
2,D,69,1,Half Moon,,,1908,1926,,,".5""",59,436,501,65,436,437,501,65,,
2,D,69,2,Hall of Fame,,,1920,1924,,,"1""",59,502,679,177,502,503,678,176,,
2,D,69,3,Hall of Fame election of 1920,1920,,,,,,"2""",59,680,1133,452,679,680,1139,460,,
2,D,69,4,Harper Brothers,,,1907,1930,,,,60,20,73,53,21,22,74,53,,
2,D,69,5,Hamburg-American Line,1907,,,,,,,60,74,81,7,75,76,82,7,,
2,D,69,6,Harris Trust and Savings Bank,,,1903,1909,,,".25""",60,82,116,34,83,84,117,34,,
2,D,69,7,Harvard Club,,,1914,1934,,,".25""",60,117,175,58,118,119,176,58,,
2,D,69,8,Harvard University,,,1919,1936,,,".25""",60,176,188,12,177,178,189,12,,
2,D,69,9,Herschel Centenary,1922,,,,,,,60,189,195,6,190,191,196,6,,
2,D,69,10,Huntington Memorial Hospital,1927,,,,,,,60,196,199,3,197,198,200,3,,
2,D,69,11,History of Science Society (Isis),,,1923,1924,,,,60,200,242,42,201,202,243,42,,
2,D,70,1,Illinois Trust and Savings Bank,,,1904,1919,,,".5""",60,243,365,122,244,245,366,122,,
2,D,70,2,Indian Association for the Cultivation of Science,,,1929,1933,,,,60,366,373,7,367,368,374,7,,
2,D,70,3,Institute for Advanced Study,,,1932,1935,,,,60,374,385,11,375,376,386,11,,
2,D,70,4,Institut de France,,,1914,1931,,,,60,386,406,20,387,388,407,20,,
2,D,70,5,Institute of International Education,,,1931,1936,,,,60,407,414,7,408,409,415,7,,
2,D,70,6,Institute of Public Relations,,,1927,1928,,,,60,415,440,25,416,417,441,25,,
2,D,70,7,Insurance,,,1904,1910,,,,60,441,478,37,442,443,479,37,,
2,D,70,8,Investigators Club,,,1902,1903,,,,60,479,506,27,480,481,506,26,,
2,D,70,9,Investment Circulars,,,1928,1935,,,".5""",60,507,582,75,507,508,582,75,,
2,D,70,10,Italian Society of Sciences,1919,,,,,,,60,583,585,2,583,584,585,2,,
2,D,70,11,Johns Hopkins University,,,1928,1935,,,,60,586,590,4,586,587,590,4,,
2,D,70,12,League to Enforce Peace,,,1915,1919,,,,60,591,636,44,591,592,635,44,,
2,D,70,13,League of Nations Committee on Intellectual Cooperation,,,1925,1932,,,".5""",61,20,291,271,21,22,291,270,,
2,D,70,14,League of Nations,,,1919,1936,,,"1.5""",61,292,321,29,292,293,321,29,,
2,D,70,15,League of Nations Non-Partisan Association,,,1922,1927,,,,61,322,392,70,322,323,392,70,,
2,D,70,16,"Lick Observatory clippings, etc.",,,1898,1904,,,,61,393,412,19,393,394,414,21,,
2,D,70,17,Linnaeus Anniversary,1907,,,,,,,61,413,418,5,415,416,420,5,,
2,D,70,18,Lincoln Club,,,1922,1936,,,,61,419,431,12,421,422,433,12,,
2,D,70,19,Louisiana Purchase Exposition Company,,,1905,1906,,,,61,432,442,10,434,435,444,10,,
2,D,70,20,McMillan and Company,,,1909,1920,,,".5""",61,443,474,31,445,446,475,30,,
2,D,71,1,Madison Historical Society,1920,,,,,,,61,475,479,4,476,477,480,4,,
2,D,71,2,MIT,,,1911,1919,,,".5""",61,480,585,105,481,482,586,105,,
2,D,71,3,MIT Alumni Association,,,1895,1929,,,"2""",61,586,895,309,587,588,896,309,Item split between two folders,
2,D,71,3,MIT Alumni Association,,,1895,1911,,,"1""",,,,,,,,,Item split between two folders,
2,D,71,4,MIT Alumni Association,,,1920,1929,,,"1""",,,,,,,,,Item split between two folders,
2,D,71,5,"Medici Society, Ltd.",,,1911,1921,,,,61,896,912,16,897,898,913,16,,
2,D,71,6,Membership and Committee,1918,,,,,,,61,913,939,25,914,915,939,25,,
2,D,71,7,Metric Association,,,1920,1934,,,"1""",62,20,143,123,21,22,144,123,,
2,D,71,8,Metropolitan Club,,,1917,1933,,,".25""",62,144,203,59,145,146,204,59,,
2,D,71,9,Nantucket Maria Mitchell Association,,,1911,1925,,,,62,204,223,19,205,206,224,19,,
2,D,71,10,National Association of Cotton Manufacturers,1918,,,,,,,62,224,227,3,225,226,228,3,,
2,D,71,11,National Canners Association,1916,,,,,,,62,228,253,25,229,230,254,25,,
2,D,71,12,National Highways Commission,,,1914,1915,,,,62,254,270,16,255,256,271,16,,
2,D,71,13,National Reclamation Association,,,1915,1916,,,,62,271,315,44,272,273,316,44,,
2,D,71,14,Nature,,,1906,1936,,,,62,316,470,154,317,318,470,153,,
2,D,72,1,U. S. Naval Observatory,,,1898,1919,,,,62,471,495,24,471,472,494,23,,
2,D,72,2,U. S. Naval Academy,1929,,,,,,,62,496,534,38,495,496,533,38,,
2,D,72,3,New Orient Society of America,,,1932,1936,,,,62,535,559,24,534,535,558,24,,
2,D,72,4,New York Museum of Science and Industry,1936,,,,,,,62,560,563,3,559,560,562,3,,
2,D,72,5,New York Times,,,1916,1935,,,,62,564,577,13,563,564,576,13,,
2,D,72,6,Nobel Committee,,,1907,1915,,,".5""",62,578,715,137,577,578,714,137,,
2,D,72,7,Northern Trust Company,,,1914,1929,,,,62,716,754,38,715,716,753,38,,
2,D,72,8,Occidental Alumni,1927,,,,,,,62,755,761,6,754,755,760,6,,
2,D,72,9,Official Bulletin,1917,,,,,,,62,762,763,1,761,762,762,1,,
2,D,72,10,Optical Society of America,,,1916,1932,,,,62,764,836,72,763,764,835,72,,
2,D,72,11,Oxford University,,,1919,1934,,,,62,837,856,19,836,837,855,19,,
2,D,72,12,Pacific Coast Research Conference,,,1917,1919,,,,62,857,885,28,856,857,884,28,,
2,D,72,13,Packard Motor Car Company,,,1916,1917,,,,62,886,904,18,885,886,903,18,,
2,D,72,14,Paris Academy of Science,,,1917,1919,,,,62,905,915,10,904,905,914,10,,
2,D,72,15,Pasadena Art Institute,,,1922,1935,,,".5""",63,20,101,81,21,22,102,81,,
2,D,72,16,Pasadena Board of Trade,,,1905,1920,,,,63,102,113,11,103,104,114,11,,
2,D,72,17,Pasadena Community Playhouse Association,,,1920,1935,,,".5""",63,114,157,43,115,116,158,43,,
2,D,72,18,Pasadena Hospital,,,1917,1931,,,,63,158,192,34,159,160,192,33,,
2,D,73,1,Pasadena Music and Art Association,,,1912,1925,,,"3""",63,193,707,514,193,194,711,518,,
2,D,73,2,City of Pasadena,,,1910,1935,,,".25""",63,708,740,32,712,713,744,32,,
2,D,73,3,City of Pasadena Schools,,,1929,1931,,,".25""",63,741,762,21,745,746,766,21,,
2,D,73,4,Pasadena Star News,,,1917,1933,,,,63,763,783,20,767,768,787,20,,
2,D,73,5,City of South Pasadena,,,1908,1926,,,,63,784,795,11,788,789,799,11,,
2,D,73,6,Pearson-Taft Land Credit,,,1909,1925,,,"1""",63,796,851,54,800,801,854,54,,
2,D,73,7,Phi Beta Kappa,,,1926,1935,,,".5""",64,20,84,64,21,22,85,64,,
2,D,73,8,E. K. Wallace,,,1930,1931,,,,64,85,90,5,86,87,91,5,,
2,D,73,9,Physical Society of London,,,1907,1924,,,,64,91,130,39,92,93,131,39,,
2,D,73,10,Princeton University,,,1917,1922,,,,64,131,197,66,132,133,198,66,,
2,D,73,11,Quadrangle Club,,,1897,1926,,,,64,198,233,35,199,200,234,35,,
2,D,73,12,William A. Read,,,1911,1914,,,,64,234,257,23,235,236,258,23,,
2,D,73,13,Republican National Committee,,,1916,1935,,,,64,258,269,11,259,260,270,11,,
2,D,74,1,Rice Institute,,,1912,1923,,,,64,270,295,25,271,272,296,25,,
2,D,74,2,Royal Astronomical Society,,,1903,1935,,,".25""",64,296,418,122,297,298,419,122,,
2,D,74,3,Royal Canadian Institute,,,1903,1920,,,,64,419,434,15,420,421,435,15,,
2,D,74,4,Royal Institution of Great Britain,,,1908,1931,,,".5""",64,435,590,155,436,437,591,155,,
2,D,74,5,Royal Societies Club,,,1900,1930,,,,64,591,597,6,592,593,598,6,,
2,D,74,6,Royal Society of Edinburgh,,,1913,1914,,,,,,,,,,,,Omitted from microfilm,
2,D,74,7,Royal Society of London,,,1904,1936,,,".25""",64,598,739,141,599,600,740,141,,
2,D,74,8,Santa Barbara Planning (City),1925,,,,,,,64,740,752,12,741,742,753,12,,
2,D,74,9,Save the Redwoods League,,,1920,1933,,,".5""",64,753,816,63,754,755,817,63,,
2,D,74,10,Scientific American,,,1928,1936,,,"1""",64,817,980,162,818,819,950,132,,
2,D,75,1,Proposed popular journal: Science News Service,,,1916,1917,,,"1""",65,20,150,130,21,22,151,130,,
2,D,75,2,Science News Service,,,1920,1937,,,,65,151,744,593,152,153,746,594,Item split between two folders,
2,D,75,2,Science News Service,,,1920,1922,,,"2""",,,,,,,,,Item split between two folders,
2,D,75,3,Science News Service,,,1924,1937,,,,,,,,,,,,Item split between two folders,
2,D,75,4,Science League of America,1924,,,,,,,65,745,759,14,747,748,761,14,,
2,D,75,5,Scribner's Magazine,1916,,,,,,,65,760,764,4,762,763,766,4,,
2,D,75,6,Security First National Bank of Los Angeles,,,1929,1934,,,,65,765,788,23,767,768,790,23,,
2,D,75,7,Seismology,,,1924,1927,,,,65,789,815,26,791,792,817,26,,
2,D,75,8,Society of Arts and Sciences,1930,,,,,,,65,816,823,7,818,819,825,7,,
2,D,75,9,Societe Francaise de Physique,,,1904,1924,,,,65,824,872,48,826,827,875,49,,
2,D,75,10,Societe Hollandaise,1920,,,,,,,65,873,874,1,876,877,877,1,,
2,D,75,11,Southwest Society and Southwest Museum,,,1916,1920,,,,65,875,892,17,878,879,895,17,,
2,D,75,12,William H. Staats,,,1904,1919,,,".5""",65,893,940,47,896,897,943,47,,
2,D,75,13,G. E. Stechert and Company,,,1905,1907,,,,65,941,987,46,944,945,990,46,,
2,D,75,14,Stellar Evolution,,,1907,1910,,,,65,988,1001,13,991,992,1004,13,,
2,D,75,15,Stickney Memorial Art School,,,1921,1922,,,,65,1002,1005,3,1005,1006,1008,3,,
2,D,75,16,"Students Fund, Inc.",,,1928,1936,,,,65,1006,1032,25,1009,1010,1034,25,,
2,D,76,1,Teachers Insurance and Annuity Association of America,,,1919,1937,,,,66,20,60,40,21,22,61,40,,
2,D,76,2,Technology Club,,,1906,1931,,,,66,61,67,6,62,63,68,6,,
2,D,76,3,Tennessee Evolution Case Defense Fund,,,1925,1926,,,,66,68,97,29,69,70,98,29,,
2,D,76,4,Thayer Decoration Company,,,1905,1906,,,,66,98,105,7,99,100,106,7,,
2,D,76,5,Throop,,,1904,1917,,,".5""",,,,,,,,,Omitted from microfilm,
2,D,76,6,Throop College of Technology,,,1911,1920,,,"4.5""",,,,,,,,,Omitted from microfilm,
2,D,76,7,Throop College Library,1918,,,,,,,,,,,,,,,Omitted from microfilm,
2,D,76,8,Tiffany and Company,,,1912,1922,,,,66,106,127,21,107,108,128,21,,
2,D,77,1,Toledo Railways and Light Company,,,1913,1915,,,,66,128,137,9,129,130,138,9,,
2,D,77,2,Tournament of Roses Association,,,1912,1934,,,,66,138,176,38,139,140,177,38,,
2,D,77,3,Tropical Plant Research Foundation,,,1924,1925,,,,66,177,203,26,178,179,204,26,,
2,D,77,4,"Tucker, Hunter, Dulin and Company",,,1928,1930,,,,66,204,222,18,205,206,223,18,,
2,D,77,5,Tuna Club,1913,,,,,,,66,223,248,25,224,225,249,25,,
2,D,77,6,Union Trust and Savings Bank,,,1915,1916,,,,66,249,256,7,250,251,257,7,,
2,D,77,7,United Engineering Society,1918,,,,,,,66,257,264,7,258,259,265,7,,
2,D,77,8,University de Gand,1919,,,,,,,66,265,267,2,266,267,268,2,,
2,D,77,9,University of California,,,1904,1930,,,".5""",66,268,277,9,269,270,278,9,,
2,D,77,10,University of California Location Committee,1925,,,,,,,66,278,355,77,279,280,356,77,,
2,D,77,11,University of Chicago,,,1897,1934,,,"1""",66,356,502,146,357,358,503,146,,
2,D,77,12,University of Chicago Press,,,1901,1936,,,"1""",66,503,620,117,504,505,621,117,,
2,D,77,13,University extension in Southern California,,,1917,1930,,,,66,621,651,30,622,623,652,30,,
2,D,77,14,University of Strasbourg,1925,,,,,,,66,652,654,2,653,654,655,2,,
2,D,77,15,University Club of Chicago,,,1901,1931,,,,66,655,677,22,656,657,678,22,,
2,D,77,16,University Club of New York City,,,1918,1935,,,,66,678,732,54,679,680,733,54,,
2,D,77,17,University Club of Pasadena,,,1913,1934,,,,66,733,775,42,734,735,776,42,,
2,D,77,18,Valley Hunt Club,,,1906,1931,,,,66,776,785,9,777,778,786,9,,
2,D,77,19,Vienna Academy of Sciences,,,1904,1914,,,,66,786,791,5,787,788,792,5,,
2,D,77,20,War Relief Funds,,,1914,1924,,,"1""",66,792,963,171,793,794,964,171,,
2,D,77,21,Washington Academy of Science,,,1906,1933,,,,66,964,1007,42,965,966,1007,42,,
2,D,78,1,William Wesley and Son,,,1908,1916,,,,67,20,42,22,21,22,43,22,,
2,D,78,2,World Agriculture Society,1924,,,,,,,67,43,80,37,44,45,81,37,,
2,D,78,3,The World's Work,1912,,,,,,,67,81,96,15,82,83,97,15,,
2,D,78,4,Yale University,,,1905,1934,,,".5""",67,97,172,75,98,99,173,75,,
2,D,78,5,YMCA,,,1914,1926,,,,67,173,211,38,174,175,212,38,,
2,D,78,6,Zinc Research Association,1918,,,,,,,67,212,225,13,213,214,226,13,,
2,D,78,7,Miscellaneous letters and crank mail,,,1903,1934,,,"2""",67,226,567,341,227,228,568,341,,
2,D,78,8,Miscellaneous letters and crank mail,,,1897,1910,,,"2""",67,568,799,231,569,570,801,232,,
2,D,79,1,Miscellaneous organizations,,,1905,1935,,,"2""",67,800,1071,270,802,803,1072,270,,
3,,80,1,George Ellery Hale to Evelina Hale,,,1909,1918,,,"5""",,,,,,,,,Item split differently between folders and reels,
3,,81,1,George Ellery Hale to Evelina Hale,,,1920,1922,,,".25""",,,,,,,,,Item split differently between folders and reels,
3,,,,George Ellery Hale to Evelina Hale,,,1909,1917,,,,68,20,881,861,21,22,882,861,Item split differently between folders and reels,
3,,,,George Ellery Hale to Evelina Hale,,,1918,1922,,,,69,20,348,328,21,22,348,327,Item split differently between folders and reels,
3,,81,2,George Ellery Hale to Evelina Hale,,,1926,1928,,,".5""",69,349,487,138,349,350,487,138,,
3,,81,3,George Ellery Hale to Evelina Hale,1930,,,,,,,69,488,523,35,488,489,523,35,,
3,,81,4,George Ellery Hale to Evelina Hale,,,1932,1934,,,"2""",69,524,627,103,524,525,627,103,,
3,,81,5,George Ellery Hale to Evelina Hale,,,,,,undated,,69,628,637,9,628,629,637,9,,
3,,82,1,Miscellaneous letters to Evelina Hale,,,1912,1944,,,,69,638,684,45,638,639,683,45,,
3,,82,2,Miscellaneous letters to Margaret Scherer,,,1897,1914,,,,70,20,36,16,21,22,37,16,,
3,,82,3,Margaret Scherer to George Ellery Hale,,,,,,undated,,70,37,41,4,38,39,42,4,,
3,,82,4,George Ellery Hale to Margaret Scherer,,,1910,1936,,,"2""",70,42,812,770,43,44,813,770,,
3,,82,5,Miscellaneous family letters,,,1886,1931,,,"2""",70,813,1197,383,814,815,1197,383,,
3,,83,1,Evelina Hale to Margaret Scherer,,,1906,1936,,,"4""",71,20,1012,992,21,22,1012,991,,
3,,83,2,"George Ellery Hale to mother, father, and sister",,,1896,1897,,,,71,1013,1057,44,1013,1014,1058,45,,
3,,83,3,"W. E. Hale, Aunt Martha, and Eunice Hale to Margaret and Paul Scherer",,,1921,1937,,,,71,1058,1105,47,1059,1060,1105,46,,
3,,83,4,Evelina Hale to Miss Gianetti,1936,,,,,,,71,1106,1128,22,1106,1107,1128,22,,
3,,83,5,Miscellaneous,,,1916,1938,,,,71,1129,1288,158,1129,1130,1286,157,,
4,,84,1,Kenwood notebook,1892,approximate,,,,,,,,,,,,,,Omitted from microfilm,
4,,84,2,Kenwood notebook,1892,approximate,,,,,,,,,,,,,,Omitted from microfilm,
4,,84,3,Kenwood notebook,1892,approximate,,,,,,72,20,44,24,21,22,43,22,,
4,,84,4,Kenwood notebook,1893,approximate,,,,,,72,45,100,55,44,45,98,54,,
4,,84,5,Measurement of solar plates notebook 1,1893,,,,,,,,,,,,,,,Omitted from microfilm,
4,,84,6,Measurement of solar plates notebook 2,1893,,,,,,,,,,,,,,,Omitted from microfilm,
4,,85,1,Measurement of solar plates notebook 3,1893,,,,,,,,,,,,,,,Omitted from microfilm,
4,,85,2,Zeeman Effect notebook,,,1898,1928,,,,,,,,,,,,Omitted from microfilm,
4,,85,3,Spectroscopy notebook,1900,,,,,,,,,,,,,,,Omitted from microfilm,
4,,85,4,Photographs for exhibit,1904,,,,,,,,,,,,,,,Omitted from microfilm,
4,,85,5,Solar Observatory memoranda notebook,1905,,,,,,,72,101,119,18,99,100,116,17,,
4,,85,6,Spot spectra,1905,approximate,,,,,,,,,,,,,,Omitted from microfilm,
4,,85,7,Notes for articles,,,1906,1908,,,,72,120,130,10,117,118,127,10,,
4,,86,1,Notebook,1911,,,,,,,72,131,182,51,128,129,179,51,,
4,,86,2,Rough notes,1916,,,,,,,,,,,,,,,Omitted from microfilm,
4,,86,3,Notebook,1916,,,,,,,72,183,267,84,180,181,264,84,,
4,,86,4,Notebook,1917,,,,,,,72,268,288,20,265,266,293,28,,
4,,86,5,Notebook,,,1920,1930,,,,72,289,343,54,294,295,350,56,,
4,,86,6,Notebook,1924,,,,,,,72,344,358,14,351,352,364,13,,
4,,87,1,Notebook,1934,,,,,,,72,359,407,48,365,366,415,50,,
4,,87,2,Notebook,1933,,,,,,,,,,,,,,,Omitted from microfilm,
4,,87,3,Notebook,1933,,,,,,,72,408,450,42,416,417,466,50,,
4,,88,1,Notebook,,,1894,1899,,,,,,,,,,,,Omitted from microfilm,
4,,88,2,Notebook,,,,,,undated,,,,,,,,,,Omitted from microfilm,
4,,88,3,Notebook,1933,,,,,,,,,,,,,,,Omitted from microfilm,
4,,88,4,Notebook,1933,,,,,,,,,,,,,,,Omitted from microfilm,
4,,88,5,Notebook,1933,,,,,,,,,,,,,,,Omitted from microfilm,
4,,88,6,Notebook,1933,,,,,,,,,,,,,,,Omitted from microfilm,
4,,88,7,Notebook,1909,approximate,,,,,,72,451,562,110,467,468,569,102,,
4,,89,1,Notebook,,,,,,undated,,,,,,,,,,Omitted from microfilm,
4,,89,2,Notebook,,,,,,undated,,,,,,,,,,Omitted from microfilm,
4,,89,3,Notebook,,,,,,undated,,,,,,,,,,Omitted from microfilm,
4,,89,4,Notebook,,,,,,undated,,,,,,,,,,Omitted from microfilm,
4,,89,5,Notebook,,,,,,undated,,,,,,,,,,Omitted from microfilm,
4,,89,6,Notebook,,,,,,undated,,,,,,,,,,Omitted from microfilm,
4,,89,7,Observing cards,,,,,,undated,,,,,,,,,,Omitted from microfilm,
4,,90,1,Spectrohelioscope and spectroheliograph correspondence,,,1926,1936,,,,73,20,812,792,21,22,812,791,,
4,,90,2,Spectrohelioscope mailing lists,,,,,,undated,".25""",73,813,830,17,,813,829,17,,
5,,91,1,Childhood notebooks,,,,,,undated,,74,20,109,89,40,41,130,90,,
5,,91,2,"MIT notes, assignments and examination papers",,,1890,1899,,,,74,110,276,166,131,132,296,165,,
5,,91,3,"Dinners, dance programs, graduation",1890,,,,,,,74,277,301,24,297,298,321,24,,
5,,91,4,Student notebooks,,,1882,1890,,undated,,74,302,694,391,322,323,713,391,,
5,,92,1,Autobiographical notes,,,1933,1938,,,,75,20,290,270,21,22,291,270,,
5,,92,2,Personal recollections notebook,1935,,,,,,,75,291,300,9,292,293,301,9,,
5,,92,3,Bibliography,,,,,,undated,,75,301,365,64,302,303,365,63,,
5,,92,4,Poems and writings,,,,,,undated,,75,366,378,12,366,367,378,12,,
5,,92,5,Children’s stories and poems,1938,,,,,undated,,75,379,501,122,379,380,501,122,,
5,,92,6,"Passports, etc.",,,1916,1918,,,,75,502,561,59,502,503,561,59,,
5,,92,7,Photographs,,,1885,1888,,undated,,75,562,587,25,562,563,587,25,,
5,,92,8,Press clippings,,,,,,,,,,,,,,,,Omitted from microfilm,
5,,93,1,Diary,1886,,,,,,,75,,,,588,590,627,38,,
5,,93,2,Diary,1890,,,,,,,75,,,,,628,662,35,,
5,,93,3,Diary,1893,,,,,,,75,,,,663,664,686,23,,
5,,93,4,Diary,1894,,,,,,,75,,,,,687,766,80,,
5,,93,5,Diary,1903,,,,,,,76,,,,21,23,64,42,,
5,,93,6,Diary,1904,,,,,,,76,,,,,65,103,39,,
5,,93,7,Diary,1904,,,,,,,76,,,,,104,183,80,,
5,,93,8,Diary,1905,,,,,,,76,,,,,184,190,7,,
5,,93,9,Diary,1910,,,,,,,76,,,,191,192,244,53,,
5,,94,1,Diary,1911,,,,,,,76,,,,,245,316,72,,
5,,94,2,Diary,1912,,,,,,,76,,,,,317,372,56,,
5,,94,3,Diary,1914,,,,,,,76,,,,373,374,423,50,,
5,,94,4,Diary,1916,,,,,,,76,,,,424,425,515,91,,
5,,94,5,Diary,1917,,,,,,,76,,,,,516,600,85,,
5,,94,6,Diary,1918,,,,,,,76,,,,,601,655,55,,
5,,94,7,Diary,1919,,,,,,,76,,,,,656,714,59,,
5,,94,8,Diary,1920,,,,,,,76,,,,,715,759,45,,
5,,94,9,Diary,1921,,,,,,,76,,,,,760,828,69,,
5,,94,10,Diary,1922,,,,,,,76,,,,,829,902,74,,
5,,95,1,Diary,,,1922,1927,,,,77,,,,21,23,77,55,,
5,,95,2,Diary,,,,,,?,,77,,,,,79,111,33,,
5,,95,3,Diary,1924,,,,,,,77,,,,,112,178,67,,
5,,95,4,Diary,1925,,,,,,,77,,,,,179,253,75,,
5,,95,5,Diary,1926,,,,,,,77,,,,,254,318,65,,
5,,95,6,Diary,1927,,,,,,,77,,,,,319,390,72,,
5,,95,7,Diary,1929,,,,,,,77,,,,391,392,455,64,,
5,,95,8,Diary,1928,,,,,,,77,,,,,456,520,65,,
5,,95,9,Diary,1930,,,,,,,77,,,,,521,569,49,,
5,,95,10,Diary,1931,,,,,,,77,,,,,570,601,32,,
5,,95,11,Diary,1932,,,,,,,77,,,,,602,661,60,,
5,,96,1,Diary,1933,,,,,,,77,,,,662,663,724,62,,
5,,96,2,Diary,1934,,,,,,,77,,,,,725,779,55,,
5,,96,3,Diary,1935,,,,,,,77,,,,,780,817,38,,
5,,96,4,Diary,,,,,,undated,,77,,,,,818,870,53,,
5,,96,5,Diary,,,,,,undated,,77,,,,,871,979,109,,
5,,96,6,Diary,,,,,,undated,,77,,,,,980,1030,51,,
